"","Seller_ID","Product","Seller","Star","No.ofRatings","Price","Shipping_Info","COD","Positive","Amazon_Fulfilled","URL","Rev_URL"
"759","A16ZDDXJXMKUJR","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","VERMA ELECTRICALS",NA,NA,"  Rs. 588.00"," +   Rs. 151.05
Delivery 
","  Rs. 588.00 +   Rs. 151.05  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_5/275-6343621-6829350?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A16ZDDXJXMKUJR","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A16ZDDXJXMKUJR&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"760","A14H55LHJS41SN","Top-Lite 12 Watt Led Bulb(Pack Of 10)...",NA,"4.5","958","  Rs. 699.00"," +   Rs. 50.00
Delivery 
","  Rs. 699.00 +   Rs. 50.00  DeliveryCash on Delivery eligible ","94% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_6/275-6343621-6829350?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A14H55LHJS41SN","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A14H55LHJS41SN&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"761","A2DFN975GOK98D","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","PRAYAG ELECTRIC & ELECTRONICS",NA,NA,"  Rs. 599.00"," +   Rs. 167.83
Delivery 
","  Rs. 599.00 +   Rs. 167.83  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_7/275-6343621-6829350?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A2DFN975GOK98D","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2DFN975GOK98D&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"762","A3K02XEM9CKBT3","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Kirti Electrical Goods",NA,NA,"  Rs. 700.00"," +   Rs. 80.00
Delivery 
","  Rs. 700.00 +   Rs. 80.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_8/275-6343621-6829350?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A3K02XEM9CKBT3","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A3K02XEM9CKBT3&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"763","A21UEZTCUVS7T2","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Varanasi Traders",NA,NA,"  Rs. 700.00"," +   Rs. 80.00
Delivery 
","  Rs. 700.00 +   Rs. 80.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_9/275-6343621-6829350?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A21UEZTCUVS7T2","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A21UEZTCUVS7T2&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"764","A1GBQHOI95OF67","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Shri Vinayak Electrical",NA,NA,"  Rs. 700.00"," +   Rs. 80.00
Delivery 
","  Rs. 700.00 +   Rs. 80.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_10/275-6343621-6829350?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A1GBQHOI95OF67","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A1GBQHOI95OF67&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"765","A2AWM3S53NMGP3","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Sun Solar Enterprises",NA,NA,"  Rs. 700.00"," +   Rs. 80.00
Delivery 
","  Rs. 700.00 +   Rs. 80.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_1/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A2AWM3S53NMGP3","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2AWM3S53NMGP3&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"766","A16SDLIYVKLYFM","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Tarna Enterprises","4.0","1","  Rs. 700.00"," +   Rs. 80.00
Delivery 
","  Rs. 700.00 +   Rs. 80.00  DeliveryCash on Delivery eligible ","100% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_2/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A16SDLIYVKLYFM","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A16SDLIYVKLYFM&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"767","A17CL6T8UF6Q7H","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Binitron Electronics",NA,NA,"  Rs. 700.00"," +   Rs. 80.00
Delivery 
","  Rs. 700.00 +   Rs. 80.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_3/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A17CL6T8UF6Q7H","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A17CL6T8UF6Q7H&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"768","A31EPWR36YRK4R","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","GALAXY ENTERPRIS",NA,NA,"  Rs. 599.00"," +   Rs. 184.61
Delivery 
","  Rs. 599.00 +   Rs. 184.61  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_4/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A31EPWR36YRK4R","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A31EPWR36YRK4R&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"769","A1HDBT40GB6Y0","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","SHIBU ELECTRONICS",NA,NA,"  Rs. 665.00"," +   Rs. 125.87
Delivery 
","  Rs. 665.00 +   Rs. 125.87  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_5/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A1HDBT40GB6Y0","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A1HDBT40GB6Y0&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"770","A18DTHYJ3MF2GI","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Star led",NA,NA,"  Rs. 799.00"," FREE Delivery. 
","  Rs. 799.00 FREE Delivery.Cash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_6/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A18DTHYJ3MF2GI","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A18DTHYJ3MF2GI&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"771","A389441BRNTATI","Top-Lite 12 Watt Led Bulb(Pack Of 10)...",NA,"4.6","27","  Rs. 699.00"," +   Rs. 100.00
Delivery 
","  Rs. 699.00 +   Rs. 100.00  DeliveryCash on Delivery eligible ","93% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_7/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A389441BRNTATI","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A389441BRNTATI&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"772","A2HED85G3ULK3B","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","TECH POWER SOLUTION",NA,NA,"  Rs. 599.00"," +   Rs. 209.79
Delivery 
","  Rs. 599.00 +   Rs. 209.79  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_8/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A2HED85G3ULK3B","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2HED85G3ULK3B&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"773","A3TJLXSXHUBQLP","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","trinity industries","2.5","2","  Rs. 838.00"," FREE Delivery. 
","  Rs. 838.00 FREE Delivery.Cash on Delivery eligible ","0% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_9/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A3TJLXSXHUBQLP","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A3TJLXSXHUBQLP&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"774","A1QDSOID4NTEGX","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Preeti Products","4.4","5","  Rs. 850.00"," FREE Delivery. 
","  Rs. 850.00 FREE Delivery.Cash on Delivery eligible ","80% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_10/276-6845289-6518115?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A1QDSOID4NTEGX","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A1QDSOID4NTEGX&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"775","A3F4J0AJRW6D9N","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","ANKITA ELECTRICAL WORKS",NA,NA,"  Rs. 699.00"," +   Rs. 151.05
Delivery 
","  Rs. 699.00 +   Rs. 151.05  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_1/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A3F4J0AJRW6D9N","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A3F4J0AJRW6D9N&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"776","A1UOUIGVWP8819","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","demanddeal","3.5","4","  Rs. 810.00"," +   Rs. 55.00
Delivery 
","  Rs. 810.00 +   Rs. 55.00  Delivery","50% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_2/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A1UOUIGVWP8819","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A1UOUIGVWP8819&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"777","A2HMI6XSJO5PI4","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Brand Apex","4.4","314","  Rs. 820.00"," +   Rs. 60.00
Delivery 
","  Rs. 820.00 +   Rs. 60.00  DeliveryCash on Delivery eligible ","90% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_3/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A2HMI6XSJO5PI4","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2HMI6XSJO5PI4&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"778","A37U4QRL9381DI","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Gaya prasad",NA,NA,"  Rs. 490.00"," +   Rs. 400.00
Delivery 
","  Rs. 490.00 +   Rs. 400.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_4/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A37U4QRL9381DI","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A37U4QRL9381DI&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"779","A2KQFYS02IOKXY","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","SANGAM ELECTRIC AND ELECTRICALS",NA,NA,"  Rs. 587.00"," +   Rs. 350.00
Delivery 
","  Rs. 587.00 +   Rs. 350.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_5/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A2KQFYS02IOKXY","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2KQFYS02IOKXY&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"780","A3ABQGWVYOU9SO","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","ANIKET ENTERPRISES",NA,NA,"  Rs. 789.00"," +   Rs. 150.00
Delivery 
","  Rs. 789.00 +   Rs. 150.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_6/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A3ABQGWVYOU9SO","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A3ABQGWVYOU9SO&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"781","AJTJMLD3SP5O1","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","ANUP ELECTRONICS & ELECTRICALS",NA,NA,"  Rs. 675.00"," +   Rs. 293.70
Delivery 
","  Rs. 675.00 +   Rs. 293.70  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_7/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=AJTJMLD3SP5O1","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=AJTJMLD3SP5O1&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"782","A21CJ6L3075JF3","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","DOOR STEP ELECTRICAL SERVICE PVT LTD","2.0","2","  Rs. 999.00"," FREE Delivery. 
","  Rs. 999.00 FREE Delivery.Cash on Delivery eligible ","0% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_8/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A21CJ6L3075JF3","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A21CJ6L3075JF3&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"783","A246CCP30DH3N4","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Habova general",NA,NA,"  Rs. 700.00"," +   Rs. 400.00
Delivery 
","  Rs. 700.00 +   Rs. 400.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_9/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A246CCP30DH3N4","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A246CCP30DH3N4&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"784","A1KLSVXAJZVALC","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","OmSaiRamStore","2.5","12","  Rs. 1,099.00"," +   Rs. 55.00
Delivery 
","  Rs. 1,099.00 +   Rs. 55.00  DeliveryCash on Delivery eligible ","33% positive","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_10/279-2743326-2975005?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A1KLSVXAJZVALC","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A1KLSVXAJZVALC&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"785","A16ZDDXJXMKUJR","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","VERMA ELECTRICALS",NA,NA,"  Rs. 599.00"," +   Rs. 151.05
Delivery 
","  Rs. 599.00 +   Rs. 151.05  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_1/279-6671476-9255838?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A16ZDDXJXMKUJR","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A16ZDDXJXMKUJR&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"786","AR6OV4LH8NC27","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","Global Solar India","4.1","31","  Rs. 920.00"," +   Rs. 66.96
Delivery 
","  Rs. 920.00 +   Rs. 66.96  Delivery","77% positive.","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_2/279-6671476-9255838?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=AR6OV4LH8NC27","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=AR6OV4LH8NC27&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"787","A2TQB9HT4QV3OP","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","ARIHANT AGENCIES",NA,NA,"  Rs. 1,099.00"," +   Rs. 130.00
Delivery 
","  Rs. 1,099.00 +   Rs. 130.00  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_3/279-6671476-9255838?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=A2TQB9HT4QV3OP","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2TQB9HT4QV3OP&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"788","AG68F5KGORTHO","Top-Lite 12 Watt Led Bulb(Pack Of 10)...","JAISWAL ELECTRONICS & ELECTRICALS",NA,NA,"  Rs. 900.00"," +   Rs. 441.40
Delivery 
","  Rs. 900.00 +   Rs. 441.40  DeliveryCash on Delivery eligible ","Just Launched","0","http://www.amazon.in/gp/aag/main/ref=olp_merch_new_seller_4/279-6671476-9255838?ie=UTF8&asin=B00TN727AW&isAmazonFulfilled=0&seller=AG68F5KGORTHO","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=AG68F5KGORTHO&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"789","A2S98OP9O6NQ4P","Okayji measuring cups and spoons set,...","Health Pride","3.6","1,947","  Rs. 120.00"," Free Delivery on eligible orders. Details 
","  Rs. 120.00 Free Delivery on eligible orders. Cash on Delivery eligible ","63% positive","1","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_1/279-7428470-8967566?ie=UTF8&asin=B00QUVWW2M&isAmazonFulfilled=1&seller=A2S98OP9O6NQ4P","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A2S98OP9O6NQ4P&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"790","A3V73W9HRUF2NT","Okayji measuring cups and spoons set,...",NA,"3.7","57","  Rs. 120.00"," Free Delivery on eligible orders. Details 
","  Rs. 120.00 Free Delivery on eligible orders. Cash on Delivery eligible ","97% positive","1","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_2/279-7428470-8967566?ie=UTF8&asin=B00QUVWW2M&isAmazonFulfilled=1&seller=A3V73W9HRUF2NT","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A3V73W9HRUF2NT&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
"791","A1F57HSJIJ4E23","Okayji measuring cups and spoons set,...","KARTFY","4.5","3,458","  Rs. 120.00"," Free Delivery on eligible orders. Details 
","  Rs. 120.00 Free Delivery on eligible orders. Cash on Delivery eligible ","65% positive","1","http://www.amazon.in/gp/aag/main/ref=olp_merch_rating_3/279-7428470-8967566?ie=UTF8&asin=B00QUVWW2M&isAmazonFulfilled=1&seller=A1F57HSJIJ4E23","http://www.amazon.in/gp/aag/ajax/paginatedFeedback.html?seller=A1F57HSJIJ4E23&isAmazonFulfilled=1&isCBA=&marketplaceID=A21TJRUUN4KGV&asin=B00IAPD2X4&ref_=aag_m_fb&&currentPage=1"
